Comment,Label,cluster
"Akhirnya yg d tunggu-tunggu tayang jga🥳🥳  sukses selalu untuk kak Alffy rev🤗
Dirgahayu Republik Indonesia🇲🇨 Merdeka✊🇲🇨",,1
"Dirgahayu Republik Indonesia yang ke 79 🎉 harapan seluruh bangsa Nusantara agar Indonesia lestari, jaya dan sejahtera. Sejahtera dari segala bentuk perisak yg ingin merusak warga, budaya dan negara Indonesia. Makasih bang alfy rev dan team... Keren banget, dari wonderful Indonesia thn 2021 sampai guardian Nusantara merasa terharu biru, terkagum dan bangga banget...",,1
"DIRGAHAYU REPUBLIK INDONESIA YANG KE 79.
Terimakasih Alfi dan kru.
Karyanya sangat luar biasa",,1
DIRGAHAYU NEGRIKU❤,,1
"TERBAIKKKKK, Karya Alffy Rev gak pernah gagal. Dirgahayu Indonesiaku ke 79🇮🇩",,1
"Merinding n g sadar air mata udah jatoh aja 🥹
Makasih Alffy & Team untuk karya yang luar biasa 🔥🔥
Dirgahayu ke 79 Republik Indonesia tercinta 🫡❤🇮🇩",,1
Sekian menitku yg sangat luar biasa🎉,,1
DIRGAHAYU REPUBLIK INDONESIA ku yang ke 79th.NUSANTARA baru Indonesia maju,,1
"Mantap luar biasa.. saya sangat bangga  terharu... Berkarya terus bang alffy..""MERDEKAAA...""",,1
Luar biasa,,1
"Luar biasa.. 
Trims atas karya nya untuk Nusantara Tercinta Indonesia",,1
Dirgahayu indonesiaku,,1
Kreatifitasnya luar biasa. Terharu aku nontonnya😢❤❤❤,,1
DIRGAHAYU REPUBLIK INDONESIA KE 79 🇮🇩🇮🇩🇮🇩,,1
Luar biasa ❤❤,,1
"Selamat Hari Jadi ke 79 Republik Indonesia, jaya bangsaku",,1
"Karya yang luar biasa ! 
Dirgahayu Republik Indonesia yang ke 79. 
Alffy Ref dan tim adalah pahlawan masa kini untuk Indonesia ❤",,1
Sangat Luar Biasa....,,1
"Dirgahayu Bangsaku
Dirgahayu Negeriku
Tumpah darah INDONESIA
Selamat datang di Tanah NUSANTARA",,1
"Kerennnnn, luar biasa!!!
Semakin bangga menjadi warga indonesia",,1
"Merinding aku lihat video karya hebat anak bangsa ini. ❤ Dirgahayu Indonesia tercinta. Indonesia kuat, Indonesia sentosa, Indonesia aman, sejahtera, Indonesia jaya, abadi selamanya! ❤👍💪",,1
selamat HUT RI ke-79 indonesiaku🇮🇩❤️🎉🎉🎉,,1
"Dirgahayu Republik Indonesia ke 79thn,semoga semua rakyat Indonesia merasakan kedamaian keadilan dan kesejahteraan aamiin 🥺",,1
"Always, the best in our heart❤. Dirgahayu Indonesia ke- 79🇮🇩Nusantara Baru, Indonesia Maju !❤🇮🇩",,1
"Sangat spektakuler karya seni anak bangsa,saaluuut 🇮🇩🇮🇩🇮🇩  dirgahayu republik Indonesia yang ke 79 semoga jaya dan maju 👍👍👍💪💪💪",,1
Luar biasa ❤,,1
"Gebrakannya slalu luar biasa... Setiap taun selalu mempersembahkan karya terbaiknya,hadiah di hari kemerdekaan Republik Indonesia ke 79 ... ❤❤❤❤❤",,1
"Dirgahayu Republik Indonesia ke-79,, NKRI Harga mati 💪😇👍",,1
Kreasi yang terlalu indah untuk tidak dinikmati. Dirgahayu Negeriku yg ke 79.  🇮🇩,,1
"Karya luar biasa sangat sampai pesanx
Sy bangga jdi anak INDONESIA
🙏🙏🙏",,1
"Dirgahayu Ke-79 Republik Indonesia Tahun 2024.

🇮🇩🇮🇩🇮🇩",,1
luar biasa. terimakasih atas maha karya yang telah diciptakan tim alffy rev,,1
"Sebuah maha karya yg pokoe the best lah... salut buat Alffy Rev dan team, thx.
Happy Independent Day, Dirgahayu Indonesia-ku yg ke-79, Jayalah Indonesia.",,1
Luar biasa. Karya mahal harus tembus berjuta views,,1
"Satu kata buat kak Alffy rev, Karya yang luar biasa.. terima kasih🇮🇩🇮🇩🙏🙏🙏🙏 seniman sejati",,1
Sebuah karya yang selalu luar biasa 👏👏👏,,1
"Yang selalu menunggu karya bang alffy ngumpul sini!! 

Dirgahayu Indonesiaku🇮🇩",,1
"Dirgahayu Republik Indonesia yg ke 79,, semoga Indonesia makin jaya, rakyat makin sejahtera
Gk kerasa sampe nangis lihat nya,,,",,1
"FINALLY ALFFY REV😭😭😭😭 Tahun lalu sedih bgt dirgahayu indonesia ga ditemenin sama karya karyamu yang sangat luar biasa itu, tapi terimakasih, terimakasih bangetttt udah kasih hadiah seeeeeekeren ini di hari kemerdekaan indonesia. aku tunggu karya karya masterpiece mu alffy n team😭🙏🙏🙏",,1
Luar biasa ini yg saya tunggu sejak tadi pagi,,1
"Indonesia ku makmur, Indonesia ku maju, jaya, merdeka.",,1
"Bismillah trending.. Terimakasih kk dengan karya"" nya yg sangat luar biasa..",,1
Luar biasa bang Alffy dan team ❤❤❤,,1
Karya yang luar biasa👏🏻🫶🏻,,1
"Josss Bang, luar biasa merinding",,1
"Dirgahayu Republik Indonesia negriku tercinta yg ke 79,, semoga negara kita semakin maju dan jadi bangsa yang dilindungi dan di berkahi oleh tuhan yang maha esa.aamiin..CINTA NEGRIKU INDONESIA..🇲🇨🇲🇨🇲🇨",,1
"UP, ini sangat luar biasa.... Sangat BANGGA! ❤😍😍",,1
Dirgahayu Indonesia Ku,,1
"Terimakasih kak Alffy beserta tim, karyanya sangat indah. Dirgahayu Republik Indonesia ke 79 th✨✨♥️🤍🇮🇩",,1
Indonesia.....,,1
sungguh karya yg sangat menakjubkan 🔥DIRGAHAYU RI 🇲🇨,,1
Dirgahayu Republik Indonesia.... Jayalah Nusantaraku... 🇲🇨🇲🇨🇲🇨🇲🇨,,1
Luar biasa.,,1
"WOW... Ini sangat sangat luar biasa 👏👏👏 ini bukan sekedar karya tapi ini bentuk PENGABDIAN, RASA CINTA, KEBANGGAAN, terhadap tanah air tercinta NUSANTARA.. matur nuwun mas Alffy terlah mempersembahkan maha karya yang luar biasa 🎉 kami BANGGA 👏👏👏",,1
DIRGAHAYU REPUBLIK INDONESIA KE 79 MERDEKAAA 🦅 🇮🇩 🦅,,1
"Dirgahayu Republik Indonesia ❤ terimakasih alffy ini kado indah untuk ulang tahun Indonesia yg ke 79 th. Kami bangga menjadi saksi lahir nya mahakarya hebatmu  untuk negri tercinta dan bangga menjadi warga negara Indonesia, alam yg indah, keberagaman adat, budaya, bahasa, agama bhinneka tunggal Ika hanya kita yg punya 🇮🇩❤️ bersiap tranding#1",,1
"Luar Biasa konsepnya keren banget . Selamat Dirgahayu HUT RI Ke 79, Semoga Bumi Nusantara Semakin Jaya dan Sejahtera....",,1
Gak pernah absen sama karya Allfy Rev setiap 17 Agustus. Luar biasa karyamu bang🫡👏,,1
DIRGAHAYU REPUBLIK INDONESIA NUSANTARA ABADI 🇮🇩🇮🇩🇮🇩,,1
"Dirgahayu republik indonesia yg ke 79th, semoga ALLAH SWT selalu memberkahi bangsa iniii, Amiinnn2",,1
"Good job Alffy Rev, konsisten mengangkat tema Indonesia. MV ini menjadi kado buat ulang tahun kemerdekaan Indonesia yang ke 79",,1
Luar biasa untuk seluruh anak bangsa Indonesia.,,1
Luar biasa 🇮🇩🇮🇩🇮🇩,,1
Luar biasa,,1
"Luar biasa, Kak Alffy. Bravo! Bravo!",,1
DIRGAHAYU REPUBLIK INDONESIA ke 79. Hasil karya yg luar biasa keren🙏🙏🙏👍,,1
"Sangat keren 
Karya yang luar biasa 

Selamat HUT RI ke 79 Indonesia",,1
"Karya luar biasa.....
Apik tenan 🔥🔥🔥💪",,1
Dirgahayu Indonesia. Terima kasih Alffy Rev atas karya yang luar biasa ini.,,1
Dirgahayu republik indonesia🇮🇩❤🤍,,1
"Luar biasa.... Ngk bisa berkata-kata lagi lihatnya. Merinding kagum dan sedih menjadi satu. 
Sedih karena saya masih berharap suatu saat  rakyat Indonesia bersatu dan bangkit menjadi negara yang kuat. 

Jujur saya menangis sekarang. terimakasih atas karya luar biasa ini.
Dirgahayu Indonesiaku....",,1
❤ Indonesia ku..,,1
LUAR BIASA..  SALAM MERDEKAAA...  INDONESIA JAYA SELAMANYA..  GARUDA GAGAH PERKASA 🇮🇩🇮🇩🇮🇩 🎉🎉🎉🎉,,1
"Jayalah Nusantara, dalam Kebhinekaan yang Ika 
Terima kasih untuk seluruh tim yang telah menyajikan masterpiece yang luar biasa 🤝🔥",,1
"Apakah akan ada trilogi Wonderland Indonesia? Menanti dengan sabar pada hari itu di layar lebar.
Dirgahayu Republik Indonesia ke 79. Jaya Abadi",,1
lagi..lagi..karya luar biasa,,1
DIRGAHAYU INDONESIA.... DIRGAHAYU WANGSA GARUDA... NUSANTARA BARU... INDONESIA MAJU... JAYALAH NEGERIKU,,1
Indonesia 🇲🇨 merdeka...,,1
DIRGAHAYU REPUBLIK INDONESIA 79 TAHUN ❤,,1
Dirgahayu Indonesia ke-79 🇮🇩,,1
"Mahakarya... Salute for Alffy rev and team, Dirgahayu Indonesiaku",,1
DIRGAHAYU INDONESIA KUUU KE 79🇮🇩🇮🇩🇮🇩,,1
DIRGAHAYU REPUBLIK INDONESIA KE 79🔥🔥🔥🔥,,1
"What a masterpiece, from the master, for Indonesia, ❤ it.
Dirgahayu Indonesia, jayalah negeriku.",,1
"DIRGAHAYU REPUBLIK INDONESIA KE 78 thn....
🇲🇨🇲🇨🇲🇨🇲🇨🇲🇨🇲🇨🇲🇨🇲🇨🇲🇨🇲🇨
❤️🤍GOD BLESS INDONESIA KU ❤️🤍",,1
Dirgahayu Indonesia ❤ gak pernah kecewa dengan karya nya  Alffy Rev,,1
Karya yang sangat luar biasa. Terbaik. Ternyata ada idolaku juga Novia Bachmid. Best Alffy and Team.,,1
Terima kasih untuk sesuatu yang luar biasa ini,,1
Dirgahayu indonesiaku,,1
Dirgahayu Republik Indonesia ke 79 th,,1
DIRGAHAYU REPUBLIK INDONESIA ❤❤❤❤,,1
Karya yang luar biasa🇲🇨🇲🇨🇲🇨🇲🇨,,1
Dirgahayu indonesiaku,,1
Dirgahayu Indonesia ku,,1
luar biasa sih,,1
DIRGAHAYU REPUBLIK INDONESIA YG KE 79  🇮🇩 Mas Afif dan Team JAYA SUKSES SELALU. RAHAYU 🎉❤❤🙏,,1
Dirgahayu republik,,1
"Karya yang luar biasa, good job Alffy Rev and team.....semoga di tahun depan ada kelanjutan cerita The Guardian of Nusantara",,1
"Karya yang sangat luar biasaa, semoga di tahun² berikutnya bisa melihat karya yang luar biasaa seperti ini",,1
Kereenn bangett!! Dirgahayu Indonesia ku🇮🇩,,1
"Such a great masterpiece kak alfyyy, dan dirgahayu indonesiaku yang ke 79",,1
Merdeka.... Dirgahayu Republik Indonesia Ke 79 Sekali Merdeka Tetap Merdeka...NKRI Harga Mati 🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩,,1
"INDONESIA 
TUHAN SEDANG BAHAGIA KETIKA MENCIPTAKANNYA

DIRGAHAYU NEGARAKU
DIRGAHAYU NUSA ANTARAKU",,1
"Tidak bisa berkata-kata, anak bangsa yang luar biasa, memiliki bakat dan keunikan diri yang keren, Maha Karya yang sempurna, terus berkarya hai anak bangsa, tularkan semangat yang keren ini, dan kecintaan mu pada ibu pertiwi yang sungguh sepenug hati

Karya yang dibuat dari hati dan juga dengan hati yang penuh cinta, Jayalah selalu Nusantara ku 🇲🇨🇲🇨

Dirgahayu Republil Indonesia 🇲🇨🇲🇨",,1
Jayalah NUSANTARA INDONESIA 79,,1
Dirgahayu negriku,,1
Terimakasih Alffy rev dan tim untuk karya yg luar biasa ini setiap tahun selalu menunggu👏👏👏👏,,1
"Dirgahayu Republik Indonesia ke 79,",,1
"Bangga dengan Apa yang di Punya Indonesia Alffy Rev dan team luar biasa, Happy independen Day Republik Indonesia ke 79 .",,1
Karya indah di ultah indonesia ke 79.. trimkasih mas alffy dan team,,1
luar biasa merinding......,,1
Dirgahayu Republik Indonesia yang ke 79 semoga rakyat makin makmur dan sejahtera merdeka💪💪💪,,1
"Dirgahayu Indonesiaku
Terima Kasih Kak Alffy Rev sudah Melahirkan Karya Yang Sangat Megah dan Mempesona",,1
Selamat Dirgahayu Indonesia ke-79. 🇮🇩,,1
Dirgahayu  republik  Indonesia  yang  ke  79....jaya selalu negriku,,1
dirgahayu republik indonesia ke 79,,1
"Allfy.. Angkat Topi saya untuk kamu
Sebuah karya yg luar biasa, Kado Terindah untuk Indonesia di Hari Ulang Tahun nya
Bangsa ini butuh anak muda yg seperti kamu 
Once dan Novia Perpaduan Suara yg Indah
Bintang Dgn Acting yg Luar Biasa
Terima kasih dari Saya, dari Indonesia Untuk Kalian..
❤❤❤",,1
Karya yang kereeen...Jayalah Indonesia ku... Selamat HUT RI ke 79 🇮🇩,,1
Selalu the best setiap tanggal 17 Agustus. DIRGAHAYU REPUBLIK INDONESIA YANG KE 79. Selamat Alffy & team.,,1
Dirgahayu RI 79...pesembahan yang amat luar biasa dari anak bangsa pertiwi tercinta🎉🎉🎉🎉,,1
"Merinding nonton nya gan,the best karya yg ke sekian kalinya dari mas allfy dan crew..DIRGAHAYU NKRI KE-79.JAYALAH SELALU..🎉🎉🎉🎉",,1
DIRGAHAYU INDONESIA KU,,1
Karya luar biasa,,1
Wah asli ini sangat luar biasa hasilnya 🔥👍,,1
"Game of throne🔥🔥🔥🔥 Dirgahayu Republik Indonesia sudah 79th Merdeka sangat bangga melihat banyak anak bangsa yg bisa menghasilkan karya yg luar biasa GK kalah sama karya Hollywood, semoga bisa membuat film kedepanya yg bisa mempererat kecintaan terhadap bangsa dan negara Amien🤲🤲🤲",,1
Dirgahayu Republik Indonesia Ke-79 🎉🎉🎉,,1
"Dirgahayu Republik Indonesia ke 79 Th, Nusantara baru Indonesia maju❤️🤍",,1
Dirgahayu Indonesia 79❤,,1
NUSANTARA BARU INDONESIA MAJU😢,,1
Mahal mahal karya yg benar benar luar biasa,,1
Keren 🇲🇨🇲🇨 DIRGAHAYU Indonesia ku 🇲🇨🇲🇨 79,,1
"Dirgahayu Indonesia ku❤❤❤

Dri Wonderland Indonesia sampe Guardian of Nusantara harus nonton",,1
Amazing 🎉 DIRGAHAYU REPUBLIK INDONESIA KE-79 ❤,,1
Dirgahayu Indonesia 🇮🇩,,1
"Dirgahayu Indonesiaku  ke 79
Nusantara baru , Indonesia maju.",,1
Keren banget .luar biasa wajib tranding,,1
DIRGAHAYU REPUBLIK INDONESIA 79 th,,1
"Dirgahayu Indonesia, dirgahayu nusantara !",,1
😢😢😢😢terharu nontonnya terimakasih bang alfy...karya anda luar biasa....,,1
Luar biasaaaa bang alvy and the true teams. Kalian luar biasa,,1
TERIMA KASIH GARUDA ❤ SELAMAT ULANG TAHUN INDONESIA YANG KE 79,,1
Selamat hari kemerdekaan Republik Indonesia ke-79 Thn 🇮🇩🇮🇩,,1
Dirgahayu Indonesia,,1
"Uuh siapa sih ngiris bawang😭 
Nusantara baru
Indonesia maju 
Dirgahayu Republik Indonesia",,1
"Maaya Allah, Luar biasa Amazing !",,1
How such a great n magical scene on this clip!! BIG APPLAUSE to alffy rev n team🙌🏻 Dirgahayu ke - 79 Republik Indonesia,,1
"Merinding, karya yang luar biasa dihari kemerdekaan 
Dirgahayu Republik Indonesia Ke-79 🎉",,1
DIRGAHAYU INDONESIAKU🇮🇩,,1
Selalu keren 🎉. Dirgahayu Republik Indonesia 🇮🇩,,1
"Baguss bgt😭🔥, DIRGAHAYU INDONESIA",,1
"Kolaborasi yang sangat cantik
Dari lagu visual semuanya bikin takjub ❤

Dirgahayu Republik Indonesia 
Terimakasih alffy dan tim sudah selalu mempersembahkan karya yang luar biasa",,1
"DIRGAHAYU RI KE-79,,NUSANTARA BARU INDONESIA BARU,,,TERIMA KASIH ALFFY REF & TEAM ATAS KARYA NYA",,1
"Merinding sekaligus bangga mendengar dan meresapi setiap kata dalam lagu ini... mantab. Bangga sebagai Bangsa Indonesia, Jayalah selalu Bangsaku. DIRGAHAYU KE 79 PROKLAMASI KEMERDEKAAN BANGSA INDONESIA. MERDEKA!!! ❤❤",,1
DIRGAHAYU INDONESIA KUU❤❤❤,,1
"Keren, terima kasih kak alffy & team yg selalu memberikan kado terindah setiap tahun, sukses selalu, kita tunggu karya selanjutnya. Dirgahayu RI ke 79. Merdeka!!",,1
"Aku menangis tiada henti, dirgahayu Indonesia ku, tanah kelahiran ku Indonesia",,1
DIRGAHAYU REPUBLIK INDONESIA YANG KE - 79... MERDEKA,,1
Luar biasa makasih mas alfi rev,,1
Our legend❤ terimakasih bang alffy rev dan team sudah buat karya yg luar biasa,,1
Luar biasa keren banget kak❤,,1
Luar biasa,,1
Dirgahayu Republik Indonesia ke79 ....,,1
DIRGAHAYU REPUBLIK INDONESIA KE 79,,1
"Karyamu dan karya anak bangsa indonesia lainnya tidak pernah gagal, dan selalu mendapat banyak pujian. Sehat2 terus Alffy Rev dan team, dan terus berkarya untuk Nusantara. 🙏

Dirgahayu Indonesia ke-79~",,1
DIRGAHAYU REPUBLIK INDONESIA YANG KE 79,,1
Dirgahayu Indonesia ✊,,1
Maha Karya luar biasa dari seorang anak muda yg luar biasa berbakat yg patut di contoh oleh generasi muda lainnya. Entah hrs bilang apalagi terhadap anak muda yg satu ini yg jelas aku takjub dgn karya2nya.,,1
Luar biasa. Nusantara.,,1
"Mahakarya

Luar biasa kerennn",,1
"Dirgahayau RI ke. 79, Jayalah Negeriku Indonesia 🥳🙏",,1
DIRGAHAYU REPUBLIK INDONESIA YANG KE 79,,1
Dirgahayu hut Indonesia yg ke 79 Salam NUSANTARA. ❤️🇮🇩🇮🇩🇮🇩🇮🇩👍👍👍Thank alffy Rv.lagunya pun enak banget. Taniah.,,1
DIRGAHAYU REPUBLIK INDONESIA ke 79...✊✊✊💪💪💪🇮🇩🇮🇩🇮🇩,,1
"Dirgahayu Republik Indonesia ke-79
Nusantara Baru
Indonesia Maju
Jayalah Negeriku",,1
Dirgahayu repubik indonesia yg 79❤,,1
"Epic keren terbaik lah memang karya dari Alfy ref ❤
Btw dirgahayu indonesia yang ke 79  🇮🇩 Merdeka🔥🔥",,1
Dirgahayu republik indonesia,,1
"Terima kasih alfy reff telah mempersembahkan maha karya yang luar biasa,",,1
Indonesia 🇮🇩 🫡,,1
mantap luar biasa .......indonesia merdeka,,1
Karya yg sangat luar biasa....,,1
Dirgahayu Republik Indonesia yg ke 79 thn,,1
Dirgahayu Republik Indonesia 79 th... MERDEKA.....MERDEKA.....MERDEKA.....,,1
"Vibe nya bkin merinding videonya
Dirgahayu negri q yg ke 79",,1
Dirgahayu Indonesiaku🎉 🇮🇩,,1
"Karya yg luar biasa, ❤❤❤.",,1
Mahakarya luar biasa ❤,,1
Dirgahayu Republik Indonesia ke 79 🇮🇩,,1
Selamat mas allfy atas karyanya luar biasa bagus,,1
Dirgahayu Indonesia ku yang ke 79🇲🇨,,1
Dirgahayu Tanah Air Tercinta🦅🇮🇩,,1
"Luar biasaa, Dirgahayu Negaraku Indonesia",,1
Gaspoll bang Alffy...!!!! karyamu luar biasa,,1
"Dirgahayu Indonesia ku 🇮🇩
#Nusantara baru Indonesia maju",,1
Dirgahayu Indonesia ku,,1
"Yo bisa Trendinngg!! Abis ini siap2 para reaction luar negeri beraksi wkwk..
Dirgahayu Republik Indonesia Yang Ke 79 🔥",,1
"gilaaaa, luar biasa",,1
PECAH BANG ALFFY DAN TIM. KALIAN LUAR BIASA.,,1
"Satu statement buat bang Alffy Rev, INDONESIA BANGET!! Terus berkarya bang alffy and team, dirgahayu Indonesia ❤❤",,1
Luar biasa keren,,1
"Luar biasa!!!! Karya yang sangat indah dan penuh makna. Ada rasa terharu dan bangga saat melihat karya ini. Bangga pada Kak Alffy Rev, dan seluruh tim yang terlibat. Nusantara!!!!!",,1
"Sepanjang MV Saya menangis terharu juga bangga. Terimakasih Alffy Rev dan Team yang selalu membuat karya yang luarbiasa. Semoga ada generasi penerus Alffy di masa mendatang atau bahkan bisa lebih ajaib dari Alffy. 

DIRGAHAYU REPUBLIK INDONESIA KE 79. NUSANTARA BARU, INDONESIA MAJU. MERDEKA! 🇮🇩❤️",,1
Karya yang sangat luar biasa🔥🔥🔥,,1
Dirgahayu Indonesiaku,,1
DIRGAHAYU REPUBLIK INDONESIA KE 79,,1
"Sebuah maha karya yg luar biasa ...
Dirgahayu Republik Indonesia Yang Ke 79",,1
"DIRGHAYU REPUBLIK INDONESIA.. NUSANTARA BARU , INDONESIA MAJU.. MERDEKA!!!!!!!!!! THANKS..ALFY N TEAM...!",,1
Dirgahayu Indonesia,,1
"Keren bgt, dirgaharu indonesia yg ke 79",,1
dirgahayu Republik Indonesia 79,,1
Luar biasa❤❤❤,,1
"DIRGAHAYU RI  79 TH 
❤",,1
DIRGAHAYU REPUBLIK INDONESIA YANG KE 79 🇮🇩🇮🇩🇮🇩,,1
DIRGAHAYU NKRI🇮🇩,,1
Gilak karya yang sangat luar biasa masterpiece🔥🔥🔥🔥,,1
Luar biasa keren... MERDEKA' 🇮🇩✊...,,1
"DIRGAHAYU REPUBLIK INDONESIA YANG KE-79
MERDEKA....",,1
"DIRGAHAYU INDONESIA KE 79 THN. 🎉🎉🎉🎉🎉
SEMOGA INDONESIA SELALU DALAM LINDUNGAN TUHAN YANG MAHA KUASA, AMIN.",,1
"Videonya keren parah..🥰.
Dirgahayu Indonesia ku.... 💪🇮🇩",,1
DIRGAHAYU INDONESIA KU YANG KE 79 Thn.,,1
"Karya yg luar biasa untuk Indonesia,,keren mas.. Merdeka",,1
"KEREN BANGETT KARYA NYA yang di tunggu tunggu❤❤️‍🔥🤍🇮🇩
Dirgahayu RI-79",,1
Dirgahayu republik Indonesia 🇮🇩🇮🇩🇮🇩♥️🤍,,1
"dirgahayu Indonesia negri ku 🇲🇨🇲🇨🇲🇨🇲🇨,",,1
DIRGAHAYU REPUBLIK INDONESIA,,1
"Ayo absen dari mana saja yang nonton, kita adalah saudara setanah air Indonesia. Berbeda-beda tetapi tetap satu jua. Dirgahayu Indonesiaku ke 79, Nusantara Baru Indonesia Maju.",,1
"masterpiece!!
dirgahayu indonesiaku!!",,1
Aku nonton nya sambil nangis... Bangga banget sama Indonesia...hidup diantara keberagaman itulah yang membuat kita kuat... Dirgahayu Republik Indonesia .. 🇮🇩,,1
Dirgahayu Indonesia,,1
"ya Allah kerennya sih KA allfu rev. sehat selalu 
salam dirgahayu Republik Indonesia 79th",,1
Dirgahayu RI yang ke 79 tahun 🇲🇨,,1
Karya yg luar biasa,,1
Dirgahayu indonesiaku🇲🇨,,1
"Dirgahayu Republik Indonesia ke 79, semoga kedepannya negri tercinta ini semakin maju dan sukses di segala bidang..🎉🎉🎉",,1
"LUAR BIASA. GOOD JOB, BRO. ❤❤❤❤❤",,1
"Luar biasa ,bngga dengan indonesia , dirgahayu indonesia ku ke 79 🇮🇩🇮🇩🇮🇩",,1
Rahayu🎉 hut RI YG KE 79🇲🇨,,1
TIDAK PERNAH MENGECEWAKAN. BANGGA KARYA ANAK BANGSA. DIRGAHAYU REPUBLIK INDONESIA!,,1
"Klo dirgahayu tdk usah pkai Ke-79, krn artinya ABADI tdk perlu Ke.. cukup DIRGAHAYU INDONESIA.",,1
Luar biasa..    sehat-sehat bang Alffy dan team kalian luar biasa... Terimakasih atas semuanya... Ini luar biasa keren...,,1
Luar biasa sodare,,1
"Dirgahayu Indonesiaku, sebuah karya yang luar biasa dari Kak Alffy..
Suatu warisan yang dikemas apik dan tidak meninggalkan kesakralan Sang Garuda",,1
"Karya yang luar biasa, Kak Alffy dan semua kru. Apresiasi setinggi-tingginya untuk kalian semua. Mantappps

Dirgahayu Indonesia 🇮🇩",,1
Dirgahayu Republik Indonesia ke-79! Terima kasih kak Alffy Rev kak Linka dan team yang telah menyajikan suguhan yang luar biasa ini ♥,,1
Merdeka Indonesia ku,,1
Luar biasa,,1
"Karya yang sangat bagus,dirgahayu Indonesia",,1
Dirgahayu indonesiaku,,1
DIRGAHAYU REPUBLIK INDONESIA YANG KE 79,,1
"Karya yg luar biasa banget sih ini, speechless🎉🎉",,1
Selalu LUAR BIASA Karya2 by Alffi Rev,,1
Luar biasa tiap tahun nonton karya kak Alfy,,1
selalu istimewah .. dirgahayu indonesia 🇮🇩,,1
"Dirgahayu Indonesia ku ke-79.


Luar biasa mari kita trendingkan ini....",,1
"Sungguh amazing dan epik karya alffy Rev, dirgahayu INDONESIA ku yg ke 79🇮🇩❤",,1
Luar biasa...alfy n friends,,1
Trimakasih untuk karya Luar biasa ini.. sangat bangga,,1
Keren!!! Dirgahayu Republik Indonesia.,,1
dirgahayu REPUBLIK INDONESIA yang 79 tahun semoga indonesia gemah ripah loh jinawi matur suwun kagem mas alfy rev mugi2 panjenengan sehat terus berkarya mas semangat agar anak muda indonesia semakin cinta tanah air ya,,1
